0618_1040-learners/policy_1/vf_loss_step,0618_1034-learners/policy_1/vf_loss_step,0618_1040-learners/policy_2/vf_loss_step,0618_1034-learners/policy_2/vf_loss_step,0618_1040-learners/policy_3/vf_loss_step,0618_1034-learners/policy_3/vf_loss_step,0618_1040-learners/policy_4/vf_loss_step,0618_1034-learners/policy_4/vf_loss_step,0618_1040-learners/policy_5/vf_loss_step,0618_1034-learners/policy_5/vf_loss_step,0618_1040-learners/policy_6/vf_loss_step,0618_1034-learners/policy_6/vf_loss_step,0618_1040-learners/policy_7/vf_loss_step,0618_1034-learners/policy_7/vf_loss_step,0618_1040-learners/policy_8/vf_loss_step,0618_1034-learners/policy_8/vf_loss_step,0618_1040-learners/policy_9/vf_loss_step,0618_1034-learners/policy_9/vf_loss_step,0618_1040-learners/policy_10/vf_loss_step,0618_1034-learners/policy_10/vf_loss_step
0.675267219543457,0.627677321434021,0.670324981212616,0.6250532269477844,0.6753077507019043,0.6311414837837219,0.6932584643363953,0.6242954134941101,0.687422513961792,0.6302145719528198,0.6975412964820862,0.6356518268585205,0.6976118087768555,0.6328691840171814,0.6947797536849976,0.6314602494239807,0.7031436562538147,0.6394522190093994,0.7010024785995483,0.6352556347846985
0.6533662676811218,0.6182728409767151,0.6543821692466736,0.6199944019317627,0.6592224836349487,0.618901252746582,0.6692937016487122,0.6310312747955322,0.6579596996307373,0.6217508912086487,0.6620758175849915,0.6294001936912537,0.6654160022735596,0.6361711621284485,0.6719169616699219,0.6398840546607971,0.6762918829917908,0.6366558074951172,0.6696920394897461,0.6230719089508057
0.6287326812744141,0.5919594168663025,0.6404460072517395,0.5878782868385315,0.6347211003303528,0.5859712958335876,0.6490819454193115,0.6039597988128662,0.648285984992981,0.6018351912498474,0.6548976302146912,0.6013402342796326,0.6639999151229858,0.6058905124664307,0.6642394661903381,0.606872022151947,0.6755566000938416,0.6018750071525574,0.6645674109458923,0.6073586940765381
0.59661865234375,0.6242407560348511,0.6031466126441956,0.6249686479568481,0.6023796200752258,0.6156173944473267,0.6057038903236389,0.637334406375885,0.6064889430999756,0.6353545188903809,0.6177092790603638,0.632975697517395,0.6230515837669373,0.6408092379570007,0.6332916021347046,0.647089421749115,0.6378861665725708,0.6476515531539917,0.6342839598655701,0.6526583433151245
0.5310553312301636,0.5882254838943481,0.5284919738769531,0.591556966304779,0.5284526944160461,0.5822322368621826,0.5387228727340698,0.5952563285827637,0.5412735939025879,0.6005321145057678,0.5426551103591919,0.5985362529754639,0.5550370812416077,0.6097641587257385,0.5640048980712891,0.6167474985122681,0.5672312378883362,0.6109455823898315,0.5765835046768188,0.6160236597061157
0.4862803816795349,0.6086007952690125,0.4841480553150177,0.6042414307594299,0.4915519654750824,0.6021553874015808,0.4945245981216431,0.6162955164909363,0.4953477084636688,0.619319498538971,0.4977328181266785,0.6114798784255981,0.5080776810646057,0.6265300512313843,0.5169928073883057,0.631138026714325,0.5231579542160034,0.6341335773468018,0.5252516865730286,0.6353585124015808
0.5492216348648071,0.516011655330658,0.5483664274215698,0.5136356949806213,0.5456937551498413,0.5067921876907349,0.5462872982025146,0.5160645842552185,0.550284743309021,0.5186856389045715,0.5567785501480103,0.5173612833023071,0.5565621256828308,0.5293837785720825,0.5792449116706848,0.5349483489990234,0.5800491571426392,0.5353366732597351,0.5923203825950623,0.5452116131782532
0.5366294384002686,0.5829967856407166,0.5363168120384216,0.5810540318489075,0.5398389101028442,0.5748754143714905,0.5420325398445129,0.5881719589233398,0.5408589243888855,0.5862861275672913,0.5442663431167603,0.5860967636108398,0.5446135401725769,0.6013429164886475,0.5633572936058044,0.6067302227020264,0.5579859614372253,0.6110639572143555,0.5748053193092346,0.6244298815727234
0.4646019339561462,0.6162932515144348,0.4709768295288086,0.617967426776886,0.4721223711967468,0.60732501745224,0.4709869623184204,0.627768874168396,0.4707680642604828,0.6130111217498779,0.4737452268600464,0.6122300028800964,0.4753520488739014,0.6361192464828491,0.4815550446510315,0.6476284265518188,0.4900811910629272,0.6411001682281494,0.4987233877182007,0.6550462245941162
0.5998215675354004,0.6381134390830994,0.5937865376472473,0.6368451714515686,0.6049361228942871,0.625367283821106,0.6069256067276001,0.6380935907363892,0.6079550981521606,0.639289140701294,0.6100125312805176,0.6413139700889587,0.6142353415489197,0.6458325982093811,0.6167261600494385,0.644825279712677,0.6333218216896057,0.656610369682312,0.642754077911377,0.6670376658439636
0.5299240350723267,0.5750167965888977,0.5272478461265564,0.5744315385818481,0.5301636457443237,0.5652673840522766,0.5265426635742188,0.5808629989624023,0.5268104672431946,0.586458683013916,0.5278112888336182,0.5898424983024597,0.5340593457221985,0.5969088077545166,0.5308009386062622,0.6051108837127686,0.5526859164237976,0.6050532460212708,0.5567739605903625,0.6130500435829163
0.5631590485572815,0.5664625763893127,0.5626474618911743,0.5593230724334717,0.5673836469650269,0.5591363906860352,0.5606586337089539,0.5614358186721802,0.5527623891830444,0.5617759823799133,0.561859667301178,0.5701615214347839,0.5701225996017456,0.5652858018875122,0.573871910572052,0.5751744508743286,0.5811547040939331,0.5754590630531311,0.5920001268386841,0.5867623090744019
0.577100932598114,,0.5765450596809387,,0.5760633945465088,,0.5798255801200867,,0.5795579552650452,,0.5803881287574768,,0.5894777774810791,,0.5892676711082458,,0.5982730388641357,,0.603152871131897,
0.5676644444465637,0.4666424691677094,0.5711110830307007,0.4653723835945129,0.5791736245155334,0.4744733870029449,0.5711237788200378,0.4684772491455078,0.574632465839386,0.4738989770412445,0.5722986459732056,0.4659117460250854,0.5840041041374207,0.4720369875431061,0.583804190158844,0.4709185063838959,0.5948311686515808,0.4802796840667725,0.6037120819091797,0.4990012645721436
0.5927718877792358,0.5709784626960754,0.5967731475830078,0.563815176486969,0.5940653681755066,0.5645837783813477,0.5916752219200134,0.5636743903160095,0.5877426862716675,0.5612326264381409,0.5950279831886292,0.5572702288627625,0.597506046295166,0.5583385229110718,0.5985304713249207,0.555696964263916,0.6094505786895752,0.5608735680580139,0.6251715421676636,0.5835434198379517
0.565240204334259,0.5199916362762451,0.5590290427207947,0.5160125494003296,0.5617001056671143,0.5212936997413635,0.5705146193504333,0.526717483997345,0.5676692128181458,0.5252326726913452,0.5700716376304626,0.5272401571273804,0.5662094354629517,0.5208320617675781,0.5771724581718445,0.5368812680244446,0.5692465901374817,0.5497283339500427,0.5945760607719421,0.5482544898986816
0.4743809401988983,0.4770591855049133,0.4727737605571747,0.4796123802661896,0.477758377790451,0.4777326583862305,0.4724204242229462,0.4794644713401794,0.4707456231117249,0.4840641617774963,0.4735480844974518,0.4821755290031433,0.4784412980079651,0.480737715959549,0.4821500480175018,0.4916624128818512,0.4850975573062897,0.4948736727237701,0.496820330619812,0.5015658736228943
0.6617241501808167,0.5247855186462402,0.6610566973686218,0.521324872970581,0.6548518538475037,0.5256060361862183,0.6607848405838013,0.525937557220459,0.6608459949493408,0.5213716626167297,0.6571056246757507,0.5345029830932617,0.6572474241256714,0.5310184359550476,0.6594048738479614,0.5346839427947998,0.6603378653526306,0.5460008382797241,0.6779295802116394,0.5570921301841736
0.4705536365509033,0.4763273596763611,0.4679634571075439,0.4749974310398102,0.465489000082016,0.4786534607410431,0.4715994596481323,0.4737772047519684,0.4707939922809601,0.479040265083313,0.469188779592514,0.4784375429153442,0.4725505113601685,0.4797813296318054,0.4783730506896973,0.4779182970523834,0.487971156835556,0.4823998808860779,0.5035131573677063,0.4947506189346313
0.5809752345085144,0.5214831829071045,0.5838503837585449,0.5113305449485779,0.5860127210617065,0.5117496252059937,0.5852124691009521,0.5155247449874878,0.5871767401695251,0.5145332217216492,0.5849574208259583,0.5146872401237488,0.5910387635231018,0.5188032984733582,0.5881073474884033,0.5077888369560242,0.5929591059684753,0.5154823660850525,0.6173573136329651,0.5317705273628235
0.5683307647705078,0.48906010389328,0.561836838722229,0.4870666265487671,0.5598671436309814,0.492885410785675,0.5696696043014526,0.4849659502506256,0.5692187547683716,0.4903592765331268,0.5665633082389832,0.4900736212730408,0.5725775957107544,0.4901110827922821,0.5740221738815308,0.4988369047641754,0.5773462057113647,0.5041823387145996,0.6040422320365906,0.5119379758834839
0.5987418293952942,0.5667091012001038,0.5933844447135925,0.569465160369873,0.5982537865638733,0.57227623462677,0.5955931544303894,0.5735146403312683,0.5999440550804138,0.5669249892234802,0.6034812331199646,0.5778130292892456,0.6063017845153809,0.572472333908081,0.6009326577186584,0.5744920969009399,0.6072119474411011,0.5759151577949524,0.6276202201843262,0.5922195911407471
0.466755598783493,0.5164064168930054,0.4590348899364471,0.5075028538703918,0.4681103229522705,0.5128889083862305,0.4727410674095154,0.5180683135986328,0.4609975814819336,0.5163716077804565,0.4652145504951477,0.520308256149292,0.4669289588928223,0.5129967331886292,0.4699762165546417,0.5200881361961365,0.4718577265739441,0.5246843099594116,0.4891982078552246,0.539799690246582
0.5787444710731506,0.5269441604614258,0.5833877325057983,0.5251872539520264,0.5823154449462891,0.5285044312477112,0.5872676372528076,0.5256319642066956,0.576573371887207,0.5306859612464905,0.58222496509552,0.530044674873352,0.5848101377487183,0.5329781770706177,0.5790721774101257,0.5312049388885498,0.5934330821037292,0.5322452187538147,0.6083205938339233,0.5495757460594177
0.4887438118457794,0.5325355529785156,0.4973037242889404,0.5437278747558594,0.4857576489448547,0.5278891921043396,0.494195967912674,0.5402209758758545,0.5100825428962708,0.5362802147865295,0.5036512613296509,0.5371148586273193,0.498537003993988,0.5412964224815369,0.5088474750518799,0.542610228061676,0.5146065950393677,0.553486704826355,0.5288317799568176,0.5536925196647644
0.537164568901062,0.5543094277381897,0.5401886701583862,0.5623381733894348,0.5407543778419495,0.5533234477043152,0.5480279326438904,0.5627388954162598,0.5513484477996826,0.5525743961334229,0.5522367358207703,0.5581964254379272,0.5484194159507751,0.5550268292427063,0.539440393447876,0.5612885355949402,0.5373761057853699,0.5575044751167297,0.5521695017814636,0.570482611656189
0.577630341053009,0.5060880184173584,0.5797106623649597,0.5050516724586487,0.5815377831459045,0.5173152089118958,0.5834213495254517,0.5127825140953064,0.5760324001312256,0.5117889642715454,0.5834608674049377,0.5144681334495544,0.5768111348152161,0.5081529021263123,0.5802749395370483,0.5152102112770081,0.58575838804245,0.5119526982307434,0.6029956936836243,0.5366941094398499
0.5680000185966492,0.410953015089035,0.5612719058990479,0.4180849194526672,0.5630077719688416,0.4090431928634644,0.5577690005302429,0.4181256592273712,0.5618583559989929,0.4235095381736755,0.5631359219551086,0.4069114923477173,0.5582925081253052,0.4159048795700073,0.5617638230323792,0.407657653093338,0.567325234413147,0.410979837179184,0.5820742845535278,0.4226301610469818
0.6038499474525452,0.4537630677223206,0.5999590754508972,0.4526451230049133,0.6035412549972534,0.4378592669963837,0.5969091057777405,0.4532210230827332,0.597017765045166,0.4566755294799805,0.6022729277610779,0.4405524432659149,0.6019524335861206,0.4577420055866241,0.6021010279655457,0.4451001584529877,0.6012491583824158,0.4520145356655121,0.6232175827026367,0.45393967628479
,0.4720770418643951,,0.4640667736530304,,0.4708200395107269,,0.4648453295230865,,0.4687390625476837,,0.4641326069831848,,0.4749565422534943,,0.4713880121707916,,0.469742089509964,,0.4764342606067657
0.5339632034301758,0.3986706733703613,0.533726155757904,0.3970206379890442,0.5439454317092896,0.3993847072124481,0.5303331613540649,0.4019849300384521,0.5275245308876038,0.4020195007324219,0.5322985649108887,0.3969438672065735,0.5355779528617859,0.403656929731369,0.5221450328826904,0.4046680927276611,0.5299547910690308,0.4043501019477844,0.5336787700653076,0.4010313749313354
,0.4207464754581451,,0.432826429605484,,0.4149720966815948,,0.4316407442092896,,0.4352220892906189,,0.424299418926239,,0.4305672645568848,,0.4237983226776123,,0.4222214818000793,,0.4339076280593872
0.4869008660316467,0.3678700029850006,0.4791948199272156,0.3620747029781342,0.4877283573150635,0.3658351600170135,0.4793067276477814,0.3704129755496979,0.4793071746826172,0.3702136874198914,0.4862804114818573,0.3699373602867126,0.4812386333942413,0.3718980252742767,0.4812659919261932,0.3646768033504486,0.4858498871326447,0.3681837916374207,0.5001208782196045,0.3840146958827972
0.4078395962715149,0.4692275822162628,0.4027873575687408,0.4680188298225403,0.4068063199520111,0.4636587798595428,0.4030205309391022,0.4673584401607513,0.3982112407684326,0.4673109352588654,0.4014487862586975,0.4706099927425385,0.4070315062999725,0.4760031998157501,0.407108336687088,0.4663870334625244,0.4064135253429413,0.4735692143440247,0.414121150970459,0.4795137345790863
0.4893726706504822,,0.4912290871143341,,0.4779511690139771,,0.4850800633430481,,0.4839977025985718,,0.4763109982013702,,0.4852686822414398,,0.4743643403053284,,0.4752407073974609,,0.4982819259166718,
0.4383151531219482,0.3332831859588623,0.4421806335449219,0.3331607580184937,0.4357400834560394,0.3387880325317383,0.4279705882072449,0.335173100233078,0.4285747110843658,0.3320933878421783,0.4312779903411865,0.3339092433452606,0.4311193823814392,0.3335719704627991,0.4335197806358337,0.3362539708614349,0.4348502457141876,0.3436135947704315,0.4477097392082214,0.3498390913009644
0.4396824538707733,0.3650560677051544,0.4421959519386292,0.3613478541374207,0.4428560137748718,0.3577153980731964,0.4451906979084015,0.3674236834049225,0.445476621389389,0.3686002194881439,0.4469367265701294,0.3649309277534485,0.4441657662391663,0.3659485578536987,0.445179283618927,0.3667482435703278,0.4409815669059753,0.3669082522392273,0.4533714056015015,0.3718366324901581
0.4251774549484253,0.3404600322246552,0.4249176383018494,0.3383241593837738,0.4257783591747284,0.3367086052894592,0.4248261451721191,0.3400864005088806,0.4195245206356049,0.3325882852077484,0.4271246492862701,0.3356160819530487,0.4240286648273468,0.3365030884742737,0.4312264621257782,0.3396774530410767,0.4319632649421692,0.3412579596042633,0.4476222395896912,0.3448708653450012
0.3663139343261719,0.4343915283679962,0.3657175004482269,0.4321992099285126,0.367509663105011,0.4291802048683167,0.3657627403736115,0.4316067695617676,0.3681877553462982,0.43597012758255,0.3667175769805908,0.4274739325046539,0.3675202429294586,0.4310542941093445,0.3676665425300598,0.4269058108329773,0.3687023520469666,0.4350221157073975,0.379235565662384,0.4451630115509033
0.4357801675796509,,0.4388577938079834,,0.437228798866272,,0.4397055804729462,,0.4327364563941956,,0.4323680698871613,,0.4384709596633911,,0.4336649477481842,,0.4300640225410461,,0.4387345314025879,
0.446564108133316,0.4163961410522461,0.4480370879173279,0.4094066023826599,0.4442594051361084,0.4118845760822296,0.4521496593952179,0.4151664972305298,0.4451063573360443,0.4154378771781921,0.442817747592926,0.4176168143749237,0.4478282928466797,0.4171858727931976,0.4449316263198853,0.4147725701332092,0.4500401318073273,0.4139203429222107,0.4586102068424225,0.4242109954357147
0.4319602847099304,0.3339782059192657,0.4281960427761078,0.3377107083797455,0.4322270154953003,0.3446682393550873,0.427198737859726,0.3408800661563873,0.4309178590774536,0.3408192694187164,0.4324450492858887,0.347673237323761,0.4328857958316803,0.3390849232673645,0.4298110008239746,0.3396978974342346,0.4428397417068481,0.3438161611557007,0.4499463438987732,0.3499019145965576
0.3064651489257812,0.3401785790920258,0.305763304233551,0.3378870785236359,0.307098001241684,0.3391073644161224,0.3084616661071777,0.3400660455226898,0.3057263791561127,0.3389935791492462,0.3048108220100403,0.3363986015319824,0.3069964647293091,0.3401623368263245,0.3176018297672272,0.3414102792739868,0.310057669878006,0.3418489694595337,0.3101738095283508,0.3442401885986328
0.3698052763938904,0.3472333550453186,0.3680561780929565,0.3520652949810028,0.3682335913181305,0.3521734178066254,0.3669950067996979,0.35117307305336,0.3634159862995148,0.3512136042118073,0.3681758642196655,0.3491622805595398,0.363608181476593,0.3570947647094727,0.3708216845989227,0.3556980490684509,0.3664759695529938,0.3526407182216644,0.3709771931171417,0.3579100966453552
,0.2818346619606018,,0.2816638946533203,,0.2810547053813934,,0.2827058434486389,,0.2814521491527557,,0.2815079391002655,,0.2863100469112396,,0.2809770405292511,,0.2846138477325439,,0.2843900620937347
0.3451586961746216,0.3053539395332336,0.355244368314743,0.3078407347202301,0.3514972627162933,0.3010306656360626,0.3539843559265137,0.3071281313896179,0.3483103513717651,0.3101679086685181,0.3504258990287781,0.3090214431285858,0.3500779569149017,0.3111680150032043,0.352159708738327,0.3105570673942566,0.350864976644516,0.3116944432258606,0.3611912727355957,0.3116295635700226
0.409697413444519,,0.4076710045337677,,0.4047705233097076,,0.4083056449890137,,0.4068643450737,,0.4115107655525208,,0.4107097983360291,,0.4086424708366394,,0.408119797706604,,0.4164866209030151,
0.3839321732521057,0.3529597520828247,0.3735282719135284,0.3520004451274872,0.3859476149082184,0.3522090911865234,0.3853192627429962,0.352156013250351,0.384220153093338,0.3510678112506866,0.3818559050559998,0.3490808606147766,0.3830234110355377,0.3517237603664398,0.3868066072463989,0.352598249912262,0.384242832660675,0.3560252785682678,0.3977603316307068,0.3547071218490601
0.302741527557373,0.3114082217216492,0.3038142323493958,0.3129742443561554,0.3004102110862732,0.3134097754955292,0.2981813549995422,0.3133981823921204,0.3017364144325256,0.3138251006603241,0.3077750504016876,0.3139234483242035,0.3061506450176239,0.3157741725444794,0.3087712228298187,0.3155505359172821,0.2996833026409149,0.3159627914428711,0.3209109902381897,0.3119468092918396
0.291484147310257,0.2685359716415405,0.2910372614860535,0.2776800692081451,0.2890109717845917,0.2741451859474182,0.2916292250156403,0.2747250199317932,0.2934145331382751,0.2771362960338593,0.2948024272918701,0.2815872728824615,0.2968872487545013,0.2769677340984344,0.2900612354278564,0.2759430408477783,0.2918849587440491,0.2857444882392883,0.3035463094711304,0.2746603786945343
0.3181040287017822,0.3361194133758545,0.3237113654613495,0.3425498902797699,0.3208320140838623,0.3388175964355469,0.3191528618335724,0.338316410779953,0.3188489675521851,0.3386240601539612,0.3232763111591339,0.3377983272075653,0.3222332894802094,0.3427737653255463,0.3158483505249023,0.3378793895244598,0.3196106851100922,0.3400838673114777,0.3278832137584686,0.3395863473415375
0.3823865950107574,0.2814734280109406,0.3837427794933319,0.2801288068294525,0.3849764466285706,0.2801085114479065,0.3883253037929535,0.2813212871551514,0.3858157098293304,0.2811335623264313,0.3805913031101227,0.281542181968689,0.3857258558273315,0.2793325483798981,0.3856556713581085,0.2777093350887299,0.3918284177780151,0.2837596237659454,0.3994393646717072,0.2861188352108002
0.2897288799285889,0.2851018607616425,0.2898439764976501,0.2816261053085327,0.2891154885292053,0.2833895683288574,0.2878174781799316,0.2857830822467804,0.2873548865318298,0.2838883697986603,0.2923015356063843,0.2861131429672241,0.2890860140323639,0.288440465927124,0.2863966226577759,0.2891323566436768,0.2926637828350067,0.2893129289150238,0.2934519648551941,0.2835469841957092
0.3442580699920654,0.2966583669185638,0.3439074158668518,0.2963583469390869,0.3450788259506226,0.2968565821647644,0.3505011796951294,0.2946792840957642,0.3486383855342865,0.2964883744716644,0.3456923365592957,0.2919784784317017,0.3460569679737091,0.299659252166748,0.3488255739212036,0.294239342212677,0.3493786752223969,0.2942304611206055,0.3586879968643188,0.2989919483661652
0.3019993305206299,0.2507685124874115,0.3044162392616272,0.2505073845386505,0.3099186718463898,0.2479439675807953,0.3099277019500732,0.2508733868598938,0.3115608990192413,0.2504335939884186,0.3123778104782104,0.2517442405223846,0.3071053624153137,0.2506899535655975,0.3114365041255951,0.2500181496143341,0.3047335743904114,0.2524147033691406,0.3148265480995178,0.2538656294345856
0.3491757810115814,0.2203216254711151,0.3558239638805389,0.2197239100933075,0.3480743169784546,0.2206771224737167,0.3494319319725037,0.2198573350906372,0.3442931175231934,0.2170736938714981,0.3469263911247253,0.2196711003780365,0.3482045531272888,0.2192377597093582,0.3490435779094696,0.2148706018924713,0.3464806973934174,0.2178688049316406,0.3569267094135284,0.2156108915805817
0.3177942633628845,0.2985203266143799,0.3236134946346283,0.2998121380805969,0.3246520459651947,0.2910354137420654,0.3256998360157013,0.2992417812347412,0.3172857761383057,0.2984397411346436,0.3243971765041351,0.2999078631401062,0.3263624906539917,0.2997613549232483,0.323341578245163,0.3024792075157166,0.3234522938728333,0.3021884262561798,0.3323273658752441,0.3023112714290619
0.2334407716989517,0.233372837305069,0.2333254367113113,0.233634427189827,0.2332309186458588,0.2368272244930267,0.2333575934171677,0.2281992435455322,0.2299374938011169,0.2316640913486481,0.2344984859228134,0.2325280457735062,0.2334427386522293,0.2275381833314896,0.2307778894901276,0.2277078777551651,0.2307403683662415,0.2286806851625443,0.234395369887352,0.2279505282640457
0.254223644733429,0.2409243583679199,0.250235378742218,0.2381551414728165,0.2498360723257065,0.2410354316234589,0.2510100603103638,0.2430650144815445,0.2490133494138718,0.24195396900177,0.2547000050544739,0.2460736036300659,0.2518818080425262,0.2449209094047546,0.2522233426570892,0.2420526146888733,0.2502470314502716,0.2442619651556015,0.256037175655365,0.2413622587919235
0.3170442283153534,0.2142312973737717,0.3242327570915222,0.2161961644887924,0.3237415552139282,0.2180807590484619,0.3253738880157471,0.2147481292486191,0.3162630796432495,0.2184367179870605,0.3219116628170013,0.2163768112659454,0.3213498890399933,0.2155764847993851,0.3262152075767517,0.216608926653862,0.3225295841693878,0.2172921597957611,0.3296100795269012,0.2174340039491653
0.2597578465938568,0.2079485356807709,0.2622790932655334,0.2031882405281067,0.2633223235607147,0.2062878459692001,0.2634543776512146,0.206172376871109,0.2588872909545898,0.2075005024671555,0.2626759707927704,0.203985869884491,0.2614924311637878,0.2070660591125488,0.2657400667667389,0.2047224789857864,0.2610345780849457,0.2072991579771042,0.2733630239963531,0.2071483582258224
0.2858661115169525,0.1937224566936493,0.2877529561519623,0.1950425654649734,0.2865752279758453,0.1948020905256271,0.2925778925418854,0.1948350667953491,0.2910219430923462,0.1962933391332626,0.290651947259903,0.1927264481782913,0.2892646193504333,0.1972537785768509,0.2914478778839111,0.1972936540842056,0.2845378816127777,0.1953711360692978,0.2942010462284088,0.1933722794055939
0.2849099338054657,0.1618981808423996,0.2792621552944183,0.1611510515213013,0.2810177803039551,0.1624455451965332,0.278534859418869,0.1618272960186005,0.2846995890140533,0.1607457995414734,0.279942512512207,0.1623032242059708,0.283347100019455,0.1598401963710785,0.2866885960102081,0.1616551727056503,0.2837782800197601,0.1622385233640671,0.2896799147129059,0.1626228243112564
,0.2390299439430237,,0.2367095500230789,,0.2346945554018021,,0.2384393662214279,,0.2343207001686096,,0.2338569313287735,,0.2400640547275543,,0.2398103922605515,,0.2422693967819214,,0.2355295419692993
0.2720345854759216,0.1776487231254578,0.2684114277362823,0.176112487912178,0.2730864584445953,0.1764393448829651,0.2677617073059082,0.1796910017728806,0.2702468633651733,0.1779352724552155,0.2725193202495575,0.1756303608417511,0.2727507650852203,0.1782863587141037,0.2721670866012573,0.1768364459276199,0.2703022658824921,0.1773364990949631,0.2756498456001282,0.1799319386482239
0.2952074110507965,0.196846678853035,0.2942819893360138,0.1946161687374115,0.2953577637672424,0.1964793354272842,0.29536372423172,0.1951245963573456,0.3004922568798065,0.1952018290758133,0.2956559658050537,0.1973174810409546,0.2996110022068024,0.1951257437467575,0.2961150705814362,0.1968484371900558,0.2921850383281708,0.1938423067331314,0.2963246703147888,0.1964107006788254
0.2608646154403687,0.1855814605951309,0.2651211023330688,0.1884588897228241,0.2678819298744202,0.1857347339391708,0.2692976295948029,0.1848193407058716,0.2707721292972565,0.1872344315052032,0.2701956927776337,0.1879183501005173,0.2613454759120941,0.1906196027994156,0.2691534459590912,0.189042404294014,0.2662941217422485,0.1889101713895798,0.2691644132137299,0.1878152638673782
